0, 9.368097, 10.338061, -21.979589, 1.624005
0, 10.644518, 9.779344, -21.752019, 1.837982
0, 10.457616, 11.497373, -21.634895, 1.738833
0, 10.949286, 10.848582, -22.318072, 1.725003
0, 9.997356, 9.929102, -22.776953, 1.147965
0, 9.305332, 9.367331, -21.507864, 1.800944
0, 8.137216, 9.885034, -22.631931, 0.931642
0, 11.010651, 8.666501, -22.125125, 0.977846
0, 9.085185, 11.072223, -20.938724, 1.647548
0, 11.159511, 12.335883, -22.152381, 1.602176
0, 8.955941, 11.569732, -21.843269, 1.750173
0, 8.822131, 10.810082, -22.830787, 1.022261
0, 10.053346, 13.259837, -20.848560, 2.119047
0, 8.888413, 13.645057, -21.396174, 1.671014
0, 7.281336, 10.241897, -21.723176, 1.311472
0, 9.476721, 9.897311, -20.633826, 1.903654
0, 7.896066, 8.941313, -21.949803, 1.314696
0, 9.447780, 8.459436, -22.482244, 1.271109
0, 11.247509, 12.029813, -20.004858, 1.798883
0, 8.557908, 8.249656, -20.680431, 1.955754
0, 7.427132, 11.575985, -20.600784, 2.354431
0, 8.522189, 10.523613, -20.152183, 1.638581
0, 10.900296, 14.036944, -22.604775, 1.522047
0, 10.433765, 14.807426, -23.269261, 1.055780
0, 9.912098, 8.896394, -20.497210, 2.092743
0, 11.948996, 10.647660, -22.326413, 1.233389
0, 9.936580, 13.698748, -21.970793, 1.634174
0, 10.888052, 12.458770, -18.161310, 1.825927
0, 8.533919, 14.177901, -23.386174, 0.918597
0, 8.531661, 14.777414, -21.531944, 1.350392
0, 12.440179, 12.317944, -20.737772, 1.470838
0, 8.965419, 9.402995, -19.234646, 1.964688
0, 8.378367, 15.812412, -23.589499, 0.824532
0, 7.745089, 8.653310, -20.083110, 1.432133
0, 10.150251, 15.884174, -23.037536, 1.609467
0, 7.637540, 11.097478, -22.153595, 1.721031
0, 12.065001, 11.163910, -21.115660, 1.559935
0, 8.983528, 8.023549, -21.584620, 1.745728
0, 9.001603, 6.911604, -21.287258, 1.499570
0, 6.268403, 11.028402, -20.825610, 1.767707
0, 11.510970, 12.813748, -21.054490, 1.771901
0, 10.258309, 11.959752, -20.667561, 1.746629
0, 9.096643, 15.875751, -22.750099, 1.664424
0, 9.896857, 15.067671, -22.144888, 1.695114
0, 7.807964, 13.159875, -20.927698, 1.899566
0, 9.222231, 8.828797, -18.322654, 1.998288
0, 8.311772, 10.305500, -18.881738, 1.420149
0, 9.512806, 7.867342, -19.715555, 1.833072
0, 10.209762, 9.562295, -18.705336, 1.788737
0, 6.633016, 8.869611, -20.185031, 1.281340
0, 11.252328, 13.429168, -20.115859, 2.049842
0, 8.874352, 10.550816, -17.904012, 2.656428
0, 9.927471, 12.501995, -21.784615, 1.658012
0, 9.664850, 7.161323, -22.492518, 0.566154
0, 12.175131, 12.043150, -22.530312, 1.911562
0, 9.670492, 10.687871, -19.663846, 2.124078
0, 7.390935, 7.699464, -20.519465, 1.380726
0, 7.771002, 8.217315, -18.692910, 1.725548
0, 10.911649, 10.866115, -20.607526, 2.068665
0, 11.354681, 14.782345, -21.399141, 2.813179
0, 11.916735, 12.449500, -19.073283, 1.666861
0, 12.771212, 13.052880, -22.182101, 1.590568
0, 8.047229, 9.451505, -20.769415, 1.579707
0, 10.098026, 7.986294, -21.854982, 1.468065
0, 11.626291, 9.656664, -22.441745, 0.750986
0, 9.840841, 14.764083, -21.079311, 1.761217
0, 12.416437, 13.861341, -21.292345, 1.870168
0, 7.953177, 9.647511, -19.624677, 1.236028
0, 11.675446, 12.936041, -22.979772, 0.991020
0, 6.351644, 9.820939, -19.822092, 1.659780
0, 10.244676, 11.823155, -22.894629, 1.282426
0, 11.459139, 9.985437, -20.770573, 1.251540
0, 9.115723, 12.908408, -22.925360, 1.406347
0, 8.657989, 7.642791, -19.148264, 2.230909
0, 6.119293, 8.039254, -19.498106, 1.333519
0, 7.453988, 10.573096, -19.643444, 1.404901
0, 9.928695, 13.844633, -23.030505, 1.141311
0, 10.457444, 11.393880, -19.512183, 1.702212
0, 5.330027, 10.516983, -20.204239, 1.253278
0, 9.192463, 16.292528, -20.568935, 2.150593
0, 8.636453, 11.526548, -19.084563, 1.709311
0, 8.879745, 7.365158, -17.825855, 1.598361
0, 8.804149, 17.357120, -21.889729, 1.477724
0, 8.061150, 6.549611, -19.869099, 1.714062
0, 8.402328, 10.406569, -21.410780, 1.536398
0, 11.792047, 14.805942, -22.830117, 1.561665
0, 9.106699, 12.126822, -20.398828, 1.968820
0, 10.704498, 16.291136, -21.789404, 1.735976
0, 10.377966, 10.918643, -18.582585, 1.836610
0, 9.616444, 9.482044, -16.689827, 2.107361
0, 6.296808, 9.129037, -18.348706, 1.727224
0, 9.661742, 12.582750, -19.349054, 2.235134
0, 9.623195, 17.943530, -20.966957, 1.493768
0, 12.631626, 15.533079, -21.385298, 2.115409
0, 10.810902, 13.419901, -18.988986, 1.780766
0, 8.004283, 11.806610, -22.845198, 1.046172
0, 11.387844, 16.207681, -22.645224, 1.801618
0, 11.476423, 13.508420, -21.838852, 1.656162
0, 11.332990, 10.167390, -19.200675, 1.325877
0, 5.935973, 8.263067, -17.359042, 2.044997
0, 7.823121, 7.966515, -17.498318, 1.858335
0, 7.098836, 8.862021, -19.248162, 1.325793
0, 7.522079, 9.133031, -17.702135, 1.800166
0, 7.419564, 10.726878, -18.459374, 1.743180
0, 4.877078, 11.443560, -19.815156, 1.528858
0, 12.525937, 13.818521, -22.808838, 1.251866
0, 8.476293, 12.621581, -21.771790, 1.834217
0, 5.041914, 9.023192, -16.892107, 1.719269
0, 9.969844, 10.985003, -16.609453, 2.274464
0, 6.704294, 7.974446, -18.385930, 2.030700
0, 12.940419, 14.616205, -20.526460, 1.309300
0, 11.515899, 16.347874, -20.153740, 1.871425
0, 6.650967, 12.045072, -18.806312, 2.065595
0, 12.226466, 11.565803, -19.848310, 0.875562
0, 10.712388, 15.442302, -20.146573, 2.355870
0, 9.399493, 13.860084, -19.059741, 1.900387
0, 5.727629, 10.976860, -18.884752, 2.147498
0, 12.868954, 15.516224, -23.119255, 1.236832
0, 8.759436, 8.959609, -17.302606, 2.270687
0, 12.475560, 14.670324, -22.095416, 1.538024
0, 10.296700, 14.208811, -19.786481, 1.905457
0, 7.501371, 6.666129, -17.545693, 1.524094
0, 10.188412, 16.153183, -20.835565, 1.543300
0, 8.009518, 13.139117, -22.722975, 1.499097
0, 10.461856, 12.960387, -22.656025, 1.254151
0, 7.901705, 10.121197, -16.921036, 2.054142
0, 9.937046, 11.928472, -17.506541, 2.314578
0, 5.670144, 9.788057, -17.385110, 2.054184
0, 11.775609, 14.215774, -19.416178, 2.062009
0, 7.093550, 13.192794, -17.800216, 2.493429
0, 11.513395, 11.410247, -18.365224, 1.440765
0, 12.047357, 17.118138, -19.613172, 1.983377
0, 8.832035, 13.469246, -20.108241, 1.803796
0, 11.164451, 11.735387, -16.609636, 1.605131
0, 6.539027, 9.461679, -21.135851, 0.792211
0, 8.002501, 12.351235, -20.139466, 1.850472
0, 13.135825, 16.165667, -19.719197, 1.251621
0, 11.002181, 8.942793, -20.968598, 0.978978
0, 8.563172, 11.339789, -16.608659, 2.497072
0, 10.922349, 17.814142, -18.444357, 1.766272
0, 4.496887, 9.996958, -19.377152, 0.899474
0, 8.253867, 12.706577, -18.318123, 2.551717
0, 7.330689, 9.258023, -16.533942, 1.809492
0, 11.510781, 17.512175, -20.775821, 1.559431
0, 7.945617, 15.520790, -19.682919, 2.022377
0, 10.375998, 8.647322, -19.454345, 1.187912
0, 12.506950, 15.147558, -19.731015, 2.031512
0, 9.621162, 16.835729, -23.076049, 1.595165
0, 7.230545, 6.668629, -18.839274, 2.203693
0, 10.688163, 10.001563, -17.872985, 1.276802
0, 10.128211, 10.310064, -15.073159, 1.508750
0, 9.114856, 10.344119, -16.122274, 1.965316
0, 12.549030, 13.691099, -18.590545, 1.315590
0, 3.721574, 10.725048, -19.054701, 0.768810
0, 10.550509, 17.328206, -22.461721, 1.662249
0, 11.350504, 15.852371, -18.998954, 2.021775
0, 12.092306, 16.473136, -21.034754, 1.838607
0, 8.854349, 14.792320, -22.532042, 1.641550
0, 11.690028, 18.010174, -22.255187, 1.587483
0, 9.310566, 14.578812, -20.218579, 1.806664
0, 9.581197, 16.645172, -21.633701, 1.495229
0, 11.673407, 13.280472, -18.125175, 1.414375
0, 12.668396, 13.294148, -20.008393, 1.485821
0, 4.591615, 12.722829, -19.911619, 1.821910
0, 13.351290, 14.488227, -22.760545, 0.660643
0, 12.560194, 16.376293, -22.480404, 1.871492
0, 5.064813, 9.733888, -15.907237, 1.902077
0, 12.675841, 14.372837, -17.706263, 1.459235
0, 10.422796, 13.368171, -17.707068, 2.064848
0, 4.906880, 9.898278, -18.406395, 2.037357
0, 12.895579, 17.221321, -18.288434, 1.453563
0, 9.106619, 13.899741, -16.331527, 2.229659
0, 12.499555, 15.762159, -18.655087, 2.191750
0, 7.206470, 11.082163, -15.549570, 1.739083
0, 10.090259, 15.203052, -18.598432, 1.790332
0, 6.052531, 11.264743, -17.343656, 2.345000
0, 8.597829, 7.677988, -16.072475, 1.191261
0, 10.163744, 8.938471, -17.692287, 0.949777
0, 7.156088, 12.793808, -22.003852, 2.108857
0, 11.541723, 17.359141, -23.217930, 1.961802
0, 12.318586, 14.909970, -16.212096, 1.738933
0, 6.266724, 11.520940, -19.656594, 1.816111
0, 7.078036, 14.597350, -18.947788, 1.726841
0, 6.084807, 12.599871, -20.754684, 2.134842
0, 9.547013, 16.099645, -19.068646, 2.145769
0, 11.413783, 16.152049, -17.486508, 2.082620
0, 8.483111, 14.403668, -19.326223, 1.525352
0, 7.933412, 7.073134, -21.215879, 0.970980
0, 8.312197, 9.268443, -15.807079, 2.090305
0, 4.668996, 8.200276, -18.028489, 1.749804
0, 7.631163, 14.218989, -22.777037, 1.462015
0, 6.611978, 7.807190, -15.578800, 1.793810
0, 7.471280, 13.830027, -19.712906, 1.883910
0, 5.970369, 13.173188, -18.765033, 1.761746
0, 6.705718, 7.174009, -19.903629, 1.287388
0, 6.691937, 7.534508, -16.615861, 2.049952
0, 8.178803, 10.539777, -15.412892, 1.908105
0, 6.050265, 13.400601, -20.094500, 1.733798
0, 5.373791, 8.681661, -18.901424, 1.536766
0, 8.883936, 12.503553, -15.681058, 2.404547
0, 7.884389, 16.878836, -22.392551, 1.704808
0, 6.800805, 10.684359, -16.503203, 1.767103
0, 9.849242, 18.123591, -21.943333, 1.872166
0, 12.401836, 18.814101, -17.654246, 1.880426
0, 13.435564, 16.564348, -21.667809, 1.057272
0, 11.023303, 14.784609, -15.968860, 2.101871
0, 9.497863, 8.990614, -15.417304, 1.018862
0, 4.901089, 12.674546, -18.239384, 1.790963
0, 5.664656, 12.956820, -17.466833, 2.533713
0, 3.816953, 11.780108, -19.436917, 1.222530
0, 7.920299, 15.483104, -22.392560, 1.540123
0, 7.476267, 16.258212, -23.291389, 1.233366
0, 10.714816, 15.357899, -17.230947, 1.816898
0, 10.509732, 17.438559, -19.963202, 2.278228
0, 10.639365, 16.597941, -18.735216, 1.816504
0, 7.416063, 11.596049, -17.104603, 2.393685
0, 10.841638, 19.826421, -18.239545, 1.823989
0, 10.517957, 17.207071, -20.993895, 1.485132
0, 9.174771, 16.321765, -17.698509, 1.729379
0, 5.350956, 12.264315, -19.143871, 1.692581
0, 4.966099, 7.619736, -17.188425, 2.486320
0, 4.987824, 7.216264, -15.030788, 2.167336
0, 6.159913, 12.935147, -22.168982, 1.152527
0, 12.718122, 17.480245, -21.106714, 1.610005
0, 6.984532, 10.101871, -15.074379, 1.611914
0, 9.290717, 9.599826, -14.297520, 1.267401
0, 12.597715, 15.798421, -17.152068, 1.629418
0, 8.319523, 9.167398, -13.958715, 1.864861
0, 3.126372, 12.344801, -18.603859, 1.742623
0, 5.943373, 10.967924, -14.363111, 1.963902
0, 6.186380, 14.488097, -17.655056, 1.888175
0, 5.346492, 9.237845, -19.844872, 0.872104
0, 12.672064, 19.037332, -21.780515, 1.835905
0, 8.052273, 9.252992, -18.647717, 1.421659
0, 4.090312, 9.788033, -17.430728, 2.291774
0, 5.076855, 11.824040, -20.919842, 1.192424
0, 6.286933, 6.302003, -18.103661, 2.434463
0, 9.102400, 19.238405, -21.115529, 1.694132
0, 7.898331, 6.754602, -16.491476, 0.785516
0, 5.333476, 7.470554, -18.541362, 1.669514
0, 4.035596, 7.593869, -15.517752, 2.440517
0, 11.642268, 13.194586, -17.064368, 1.993489
0, 3.223287, 13.856526, -19.440611, 1.817874
0, 13.058238, 17.453068, -19.685230, 1.039519
0, 4.772644, 11.414504, -18.228469, 1.933603
0, 12.658152, 18.288457, -20.370568, 1.470893
0, 4.815485, 8.407688, -15.708997, 2.000362
0, 5.030479, 11.013637, -15.965360, 2.003438
0, 11.662956, 17.606202, -16.790953, 2.500527
0, 9.999336, 12.509680, -16.318380, 2.320432
0, 7.940681, 14.433180, -17.029753, 2.400988
0, 3.891851, 8.925333, -16.517532, 2.130398
0, 5.160897, 11.630990, -13.813344, 2.084733
0, 5.045611, 11.355104, -17.003929, 2.354581
0, 11.508779, 19.255280, -23.185703, 1.742998
0, 6.860468, 15.563113, -22.474947, 1.602801
0, 13.337931, 17.613081, -22.855103, 1.383090
0, 8.101041, 13.832630, -14.547245, 1.775471
0, 2.337621, 7.941765, -16.044545, 1.571668
0, 12.382733, 16.086092, -15.323156, 1.691040
0, 6.622454, 14.023375, -21.542532, 2.100135
0, 8.142905, 16.632512, -21.407501, 1.809301
0, 6.470617, 12.685862, -16.352148, 1.899136
0, 11.281556, 14.418034, -17.639445, 2.146723
0, 12.309517, 18.520850, -23.640599, 1.180172
0, 9.557909, 14.866954, -17.719801, 2.204981
0, 8.855335, 10.659283, -14.327934, 1.745575
0, 8.794819, 17.067598, -23.635934, 1.173923
0, 6.349885, 9.455639, -14.447411, 1.751134
0, 9.450795, 17.560329, -17.677830, 1.795513
0, 2.911472, 6.394224, -15.327696, 1.809775
0, 3.762084, 7.275202, -17.009735, 1.488695
0, 9.762229, 17.521233, -18.749061, 1.723491
0, 10.276822, 17.679940, -23.545581, 1.314357
0, 7.192162, 15.072931, -17.760091, 2.131901
0, 8.825007, 15.610896, -15.970176, 2.507214
0, 10.784509, 18.975257, -19.568738, 1.989180
0, 5.611057, 13.552258, -16.236887, 1.801987
0, 8.144464, 11.584356, -18.120664, 1.857758
0, 5.885274, 14.272288, -18.786184, 1.533742
0, 10.084612, 16.875896, -16.943889, 1.603537
0, 6.813611, 9.879948, -18.875227, 1.514252
0, 6.371540, 13.786416, -22.783568, 0.965139
0, 7.791225, 7.752740, -15.143705, 1.294486
0, 11.580636, 16.657451, -16.162258, 2.267697
0, 9.587737, 11.796859, -18.652730, 1.792460
0, 7.249561, 10.716396, -14.202719, 1.721476
0, 11.436820, 15.559602, -23.460178, 0.782196
0, 7.151843, 6.804586, -15.587491, 1.193005
0, 10.475065, 18.712848, -20.931399, 2.163616
0, 7.019751, 14.748810, -20.561495, 1.996212
0, 5.326288, 14.532710, -15.539865, 2.105753
0, 8.633550, 17.194543, -19.079992, 2.070406
0, 4.179229, 14.397091, -19.556892, 1.503609
0, 4.439803, 13.752501, -20.556642, 1.611749
0, 6.372889, 7.089357, -14.521692, 1.875539
0, 6.267217, 11.408639, -21.862517, 1.288357
0, 9.295842, 18.160193, -23.882184, 0.908353
0, 6.960224, 16.052969, -16.136494, 2.684953
0, 8.051587, 15.637561, -21.070606, 1.686972
0, 11.366941, 13.587061, -15.077059, 1.755634
0, 8.983534, 17.872338, -19.839593, 1.746288
0, 9.198738, 13.504836, -17.973187, 2.032435
0, 8.452598, 18.130279, -22.841989, 1.832067
0, 12.014726, 14.793498, -13.717660, 1.744808
0, 6.702353, 10.194705, -17.607379, 1.808785
0, 4.923485, 14.044333, -21.796726, 1.313661
0, 3.912574, 13.703656, -16.028989, 1.951600
0, 9.588197, 11.453321, -14.569253, 2.076294
0, 10.536812, 11.217509, -13.581626, 0.986327
0, 7.396454, 17.794286, -23.735698, 1.342248
0, 8.979929, 11.879053, -23.143664, 0.684482
0, 7.385399, 17.686040, -20.027507, 2.332741
0, 7.608237, 13.229216, -16.761413, 1.877853
0, 10.551406, 16.810037, -15.868455, 1.981092
0, 5.143645, 13.924868, -19.442292, 1.352512
0, 4.597951, 15.150290, -18.696042, 1.930419
0, 8.035898, 14.088988, -18.247030, 1.981759
0, 6.092626, 14.876331, -22.470091, 1.909927
0, 6.958360, 12.826878, -19.524420, 1.967687
0, 7.042799, 15.628568, -21.415479, 1.747672
0, 7.454806, 12.417821, -15.975845, 2.011415
0, 4.804158, 6.204790, -16.617138, 2.475331
0, 10.519563, 11.288143, -15.506769, 1.773097
0, 6.894074, 11.067093, -13.189201, 1.899586
0, 5.023919, 9.640946, -14.534718, 2.001244
0, 7.381236, 12.851581, -14.744734, 2.175252
0, 3.108606, 15.130378, -18.212547, 2.367149
0, 4.209201, 14.022591, -17.183559, 1.965359
0, 7.988293, 16.146402, -17.370938, 2.051497
0, 6.801819, 6.207137, -16.866369, 1.302946
0, 10.722946, 16.857543, -14.531776, 2.335849
0, 11.351479, 15.577097, -14.749168, 2.384129
0, 6.904415, 17.818340, -21.578303, 2.427538
0, 10.262773, 14.245861, -16.677890, 2.068835
0, 9.371756, 15.656137, -21.400080, 1.371525
0, 9.813417, 19.122704, -23.393858, 1.728989
0, 8.124317, 11.171405, -13.553056, 1.742705
0, 11.527825, 17.107360, -21.792483, 1.429641
0, 7.177481, 8.630350, -21.158499, 0.896329
0, 10.026875, 14.208604, -14.892611, 1.916208
0, 10.200894, 14.139339, -12.695175, 2.186617
0, 4.351913, 14.793037, -16.262738, 1.938071
0, 5.843199, 16.566766, -22.755701, 1.628777
0, 3.586080, 11.293373, -18.143162, 1.639328
0, 11.281425, 19.616451, -21.436844, 2.208641
0, 4.687132, 12.798592, -15.772484, 2.357036
0, 3.641260, 6.280317, -14.432442, 1.575463
0, 11.016943, 18.335466, -15.527332, 2.467224
0, 8.664262, 8.395534, -14.975581, 1.116851
0, 9.079813, 12.985147, -16.965887, 2.158593
0, 8.708786, 15.368192, -18.952730, 1.573501
0, 6.723139, 15.620325, -18.757523, 1.727114
0, 9.066474, 19.528388, -19.315132, 2.078788
0, 11.529630, 18.255928, -19.181946, 1.920938
0, 7.621299, 18.866473, -22.517857, 1.776465
0, 3.006262, 12.047722, -15.063007, 1.953741
0, 10.973609, 18.107397, -13.760240, 2.336020
0, 8.755724, 18.280617, -21.405731, 1.254492
0, 12.254064, 19.318874, -19.907483, 1.635747
0, 8.599359, 9.530262, -12.789823, 1.138893
0, 11.006008, 12.152501, -14.947368, 1.637066
0, 9.358620, 10.409395, -13.200175, 1.378209
0, 5.560891, 15.904608, -21.851759, 1.899609
0, 8.297718, 10.599950, -12.441946, 1.946935
0, 6.528792, 16.227772, -20.558562, 1.948455
0, 11.788905, 16.813986, -13.821482, 2.336214
0, 6.990178, 13.860315, -15.323974, 1.652904
0, 4.532371, 14.717681, -21.100298, 1.817687
0, 5.180696, 12.633241, -14.737168, 2.298465
0, 5.487880, 14.501184, -20.273334, 1.571000
0, 5.501918, 15.318746, -17.346451, 2.086245
0, 11.420062, 15.814180, -12.248447, 2.326236
0, 7.652239, 8.111194, -16.417656, 1.672167
0, 6.340042, 16.791150, -21.717860, 1.723702
0, 9.499667, 16.264736, -14.079774, 2.252456
0, 3.919353, 6.529194, -15.950391, 1.871365
0, 2.544681, 14.527209, -16.397721, 2.195274
0, 6.881609, 13.975500, -16.449246, 1.937529
0, 6.217193, 9.076662, -16.487858, 2.030788
0, 7.148566, 10.226064, -20.683142, 1.444692
0, 10.397246, 17.885577, -17.219907, 2.039802
0, 9.689818, 11.332513, -12.646876, 1.612868
0, 2.958776, 15.288310, -17.047301, 2.317943
0, 6.216665, 18.626266, -20.216968, 1.965202
0, 10.238617, 16.080115, -17.893214, 1.505921
0, 8.523749, 11.525723, -14.914040, 1.918447
0, 6.961257, 10.069631, -12.655754, 2.274885
0, 6.175271, 13.190289, -13.547050, 2.133166
0, 6.502111, 18.546315, -23.097273, 1.792636
0, 8.517459, 15.261571, -17.901373, 1.599587
0, 3.286008, 10.537905, -16.667135, 2.347695
0, 8.424933, 21.316179, -18.761848, 1.633844
0, 10.022869, 15.832769, -16.217136, 2.022048
0, 7.474998, 8.490306, -13.186689, 1.387504
0, 3.843301, 15.386728, -19.996685, 1.389941
0, 12.864250, 18.673091, -19.316603, 1.065150
0, 12.676049, 19.804701, -20.890307, 1.148678
0, 10.308820, 13.069643, -14.446014, 1.878957
0, 9.270275, 13.468029, -14.514497, 2.217336
0, 8.309815, 19.131700, -23.973452, 1.026277
0, 5.754572, 6.674567, -15.944467, 2.559421
0, 8.535619, 11.379651, -11.410499, 2.361922
0, 3.779466, 12.689939, -16.743766, 2.372063
0, 12.440076, 20.341123, -23.157075, 1.173202
0, 11.327325, 14.486858, -12.290617, 1.742100
0, 3.992601, 11.060641, -15.524903, 2.238736
0, 8.981825, 16.670837, -16.613299, 1.689591
0, 10.807597, 20.389106, -22.793432, 1.944295
0, 4.025998, 16.280420, -19.291169, 1.533934
0, 8.313342, 13.543596, -15.674620, 1.739320
0, 4.492834, 16.263392, -22.092828, 1.922467
0, 2.632569, 8.076935, -14.336514, 2.194211
0, 11.750782, 20.332099, -22.133063, 2.204465
0, 3.073442, 9.279755, -15.054745, 2.137519
0, 9.697625, 12.227737, -13.555316, 1.868034
0, 3.129198, 14.104341, -14.733839, 1.970016
